dataset,seed,category,sample_id,role,mask_path,raw_mask_hw,gt_transform,gt_hash,mask_pixels
btad,0,03,03/test/ok/0311.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0312.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0313.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0314.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0315.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0316.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0317.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0318.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0319.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0320.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0321.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0322.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0323.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0324.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0325.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0326.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0327.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0328.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0329.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0330.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0331.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0332.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0333.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0334.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0335.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0336.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0337.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0338.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0339.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0340.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0341.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0342.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0343.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0344.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0345.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0346.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0347.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0348.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0349.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0350.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0351.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0352.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0353.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0354.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0355.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0356.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0357.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0358.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0359.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0360.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0361.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0362.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0363.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0364.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0365.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0366.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0367.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0368.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0369.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0370.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0371.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0372.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0373.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0374.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0375.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0376.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0377.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0378.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0379.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0380.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0381.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0382.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0383.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0384.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0385.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0386.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0387.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0388.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0389.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0390.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0391.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0392.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0393.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0394.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0395.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0396.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0397.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0398.bmp,normal,,,empty mask,,
btad,0,03,03/test/ok/0399.bmp,normal,,,empty mask,,
btad,1,01,01/test/ko/0000.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0000.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,549ac5a547aae092,24652
btad,1,01,01/test/ko/0001.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0001.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,b3826e2ed935e092,14863
btad,1,01,01/test/ko/0002.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0002.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,1873c896627859e0,4444
btad,1,01,01/test/ko/0003.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0003.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,641c35e3fa454c61,264
btad,1,01,01/test/ko/0004.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0004.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,3d0faf231bd8687c,1829
btad,1,01,01/test/ko/0005.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0005.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,3e97c7fc439d942d,10844
btad,1,01,01/test/ko/0006.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0006.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,fb477ab707e88375,14676
btad,1,01,01/test/ko/0007.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0007.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,48f5f05749cee7b8,8392
btad,1,01,01/test/ko/0008.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0008.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,10f07285ea560412,12895
btad,1,01,01/test/ko/0009.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0009.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,37769306ab3fd891,1668
btad,1,01,01/test/ko/0010.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0010.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,5e4db3f947cb5f64,26131
btad,1,01,01/test/ko/0011.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0011.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,fbb3a6e3f13afb08,1128
btad,1,01,01/test/ko/0012.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0012.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,642fe8907f95602f,4743
btad,1,01,01/test/ko/0013.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0013.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,0dbb223c5f02dc00,3860
btad,1,01,01/test/ko/0014.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0014.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,716b0991b6c31569,22230
btad,1,01,01/test/ko/0015.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0015.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,6c2a8a6c8b2128d9,18129
btad,1,01,01/test/ko/0016.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0016.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,2a31ef969ad6f248,25774
btad,1,01,01/test/ko/0017.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0017.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,3a63fcd9241401ea,2630
btad,1,01,01/test/ko/0018.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0018.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,5d7750e6f92efba4,2399
btad,1,01,01/test/ko/0019.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0019.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,16b112ba2b1b1142,904
btad,1,01,01/test/ko/0020.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0020.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,6253b0314a3172b0,2206
btad,1,01,01/test/ko/0021.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0021.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,452ef15433abac68,1999
btad,1,01,01/test/ko/0022.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0022.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,048cea79a7159b7c,3108
btad,1,01,01/test/ko/0023.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0023.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,45eb25f355d9add5,3579
btad,1,01,01/test/ko/0024.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0024.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,39c8776074e6421b,15681
btad,1,01,01/test/ko/0025.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0025.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,e5122d1c248e78a3,2699
btad,1,01,01/test/ko/0026.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0026.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,b76b74c5e43aa5d4,1890
btad,1,01,01/test/ko/0028.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0028.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,52314f25068ac426,18196
btad,1,01,01/test/ko/0029.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0029.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,e25cc48d05f65f0d,6186
btad,1,01,01/test/ko/0030.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0030.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,727b8f2d7ebe9d47,2466
btad,1,01,01/test/ko/0031.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0031.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,c5a5b7fe9f1f23e0,340
btad,1,01,01/test/ko/0032.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0032.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,9da9b567ac58583a,12228
btad,1,01,01/test/ko/0033.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0033.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,9043ee0808a87781,304
btad,1,01,01/test/ko/0034.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0034.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,5a18361d07d0803d,1511
btad,1,01,01/test/ko/0035.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0035.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,06acd28ec4d22e02,7711
btad,1,01,01/test/ko/0036.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0036.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,869546fba5f73470,27424
btad,1,01,01/test/ko/0037.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0037.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,9119f4e7d4965c49,9838
btad,1,01,01/test/ko/0038.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0038.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,223b538281bb723c,669
btad,1,01,01/test/ko/0039.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0039.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,809c74d3f601428e,17002
btad,1,01,01/test/ko/0040.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0040.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,4e32ae57c2896a75,10384
btad,1,01,01/test/ko/0041.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0041.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,42c6723c652434e8,23942
btad,1,01,01/test/ko/0042.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0042.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,a0c1f36b1029c5fd,318
btad,1,01,01/test/ko/0043.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0043.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,841fb58dd2e7c1ff,23788
btad,1,01,01/test/ko/0044.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0044.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,fbd0cf19fe962594,2345
btad,1,01,01/test/ko/0045.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0045.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,8e9459e109a0c13a,895
btad,1,01,01/test/ko/0046.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0046.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,704e6f6e923c36d9,218
btad,1,01,01/test/ko/0047.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0047.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,87c3c5502edd5591,16891
btad,1,01,01/test/ko/0048.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0048.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,02dbe511bd1b2aae,18598
btad,1,01,01/test/ko/0049.bmp,defect,data\btad_raw\BTech_Dataset_transformed\01\ground_truth\ko\0049.png,1600x1600,nearest 1600x1600 -> 448x448 -> crop 448x448,7cc7b95f6ae22adc,23101
btad,1,01,01/test/ok/0000.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0001.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0002.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0003.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0004.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0005.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0006.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0007.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0008.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0009.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0010.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0011.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0012.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0013.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0014.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0015.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0016.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0017.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0018.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0019.bmp,normal,,,empty mask,,
btad,1,01,01/test/ok/0020.bmp,normal,,,empty mask,,
btad,1,02,02/test/ko/0000.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0000.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,db00e0145cba4401,74594
btad,1,02,02/test/ko/0001.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0001.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,f5dee1205766b9dd,63817
btad,1,02,02/test/ko/0002.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0002.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,c46c97be01850263,44122
btad,1,02,02/test/ko/0003.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0003.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,617db095e7b12b0b,6031
btad,1,02,02/test/ko/0004.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0004.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,435d3ec41856aed3,23286
btad,1,02,02/test/ko/0005.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0005.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,7c9875f24a14b7b9,74921
btad,1,02,02/test/ko/0006.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0006.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,71953a5048c631fb,49990
btad,1,02,02/test/ko/0007.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0007.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,286a7f4de1145331,65660
btad,1,02,02/test/ko/0008.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0008.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,2fd032f178bccd13,43206
btad,1,02,02/test/ko/0009.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0009.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,4b639ddb560eef34,18654
btad,1,02,02/test/ko/0010.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0010.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,346221ca7609cece,133864
btad,1,02,02/test/ko/0011.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0011.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,75309ca8ac8bc9f6,2915
btad,1,02,02/test/ko/0012.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0012.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,cb410f18c65e8360,12800
btad,1,02,02/test/ko/0013.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0013.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,1c2cf618eee054f6,16987
btad,1,02,02/test/ko/0014.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0014.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,006efb9846e16b34,69768
btad,1,02,02/test/ko/0015.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0015.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,8dc3625a3843addf,56235
btad,1,02,02/test/ko/0016.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0016.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,13259884035f09f8,67578
btad,1,02,02/test/ko/0017.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0017.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,7ea94681ab771ae6,17270
btad,1,02,02/test/ko/0018.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0018.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,3ab58e8cd63cd625,11746
btad,1,02,02/test/ko/0019.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0019.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,d6e643da34ab239e,3035
btad,1,02,02/test/ko/0020.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0020.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,f017d9b5f80d0db9,6920
btad,1,02,02/test/ko/0021.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0021.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,1f89420a4a1a793f,7912
btad,1,02,02/test/ko/0022.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0022.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,6066e5c4a0e7b6bb,10230
btad,1,02,02/test/ko/0023.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0023.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,3375d79a6a9e22e4,19464
btad,1,02,02/test/ko/0024.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0024.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,a0190c1f7c7feca3,50163
btad,1,02,02/test/ko/0025.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0025.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,0ac4a0befea9ab61,17565
btad,1,02,02/test/ko/0026.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0026.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,c5c9357e9ed58924,8531
btad,1,02,02/test/ko/0027.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0027.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,ac3b17aed4d50920,386
btad,1,02,02/test/ko/0028.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0028.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,73640d85bf165030,48076
btad,1,02,02/test/ko/0029.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0029.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,6c6451eee186363c,18615
btad,1,02,02/test/ko/0030.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0030.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,0ed5fb1702b2d654,9761
btad,1,02,02/test/ko/0031.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0031.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,69074e806e5c3d20,1234
btad,1,02,02/test/ko/0032.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0032.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,bdd5abb9f13692b5,35789
btad,1,02,02/test/ko/0033.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0033.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,91bb33f12440ee61,1465
btad,1,02,02/test/ko/0034.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0034.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,0dff935f868923ec,5183
btad,1,02,02/test/ko/0035.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0035.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,17aaa6385b2f264f,26003
btad,1,02,02/test/ko/0036.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0036.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,dd894a104f124270,61334
btad,1,02,02/test/ko/0037.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0037.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,71abe6854f74321d,30199
btad,1,02,02/test/ko/0038.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0038.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,25032a705dbcae9a,16331
btad,1,02,02/test/ko/0039.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0039.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,df041a4dcdc3cbfc,22815
btad,1,02,02/test/ko/0040.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0040.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,2aaaefb433781c30,28556
btad,1,02,02/test/ko/0041.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0041.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,b0999c6af4f7d6f4,20000
btad,1,02,02/test/ko/0042.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0042.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,e9a26bceeb4c8a3e,680
btad,1,02,02/test/ko/0043.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0043.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,b8c6655f6b205fe1,15147
btad,1,02,02/test/ko/0044.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0044.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,65161d58e33eee50,16283
btad,1,02,02/test/ko/0045.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0045.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,d3f762af20d77929,51857
btad,1,02,02/test/ko/0046.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0046.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,cc7574479e81a712,54840
btad,1,02,02/test/ko/0047.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0047.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,8ce34717387d2e16,63240
btad,1,02,02/test/ko/0048.png,defect,data\btad_raw\BTech_Dataset_transformed\02\ground_truth\ko\0048.png,600x600,nearest 600x600 -> 448x448 -> crop 448x448,642311012ac908e2,13348
